task_completion_rate,consistency_score,engagement_metric,performance_score
0.1303209957019829,0.0428525894442995,0.2419995159080449,21.283195937608383
0.2170343453550003,0.2076220941073106,0.2574069813021687,28.6177802181837
0.0027162484741112,0.0618756341508457,0.2992884892206469,9.446489317930068
0.1768361968454091,0.1175578119564078,0.0724489455770603,17.75644131700758
0.1839875054662137,0.2687024332856336,0.0121052480579099,15.234181483253217
0.1913064740687806,0.061294915019691,0.1233574553983757,4.362159439266215
0.0726066239942631,0.1523415191876337,0.039024200948684,4.589493214407039
0.214215817013438,0.1257814983498066,0.0067277667486165,20.95362313403715
0.0274174458995329,0.0054372123137189,0.1081280481424458,2.6202360613761035
0.0597811009400402,0.2378274340718438,0.2351214753225709,15.376321216305325
0.2632410139963446,0.0207137718943799,0.1698542073675212,14.00178677897071
0.2216169452179699,0.142276506293086,0.0938333967631062,25.7108733959195
0.0041236662034035,0.1682034884816849,0.1963026016478159,19.089428363000827
0.07451287811094,0.1885279369843761,0.0696054540926432,22.413030438447517
0.0643219448979493,0.2065894887923626,0.0043144338216255,9.116144697191048
0.0812418984110917,0.0759817150568145,0.2293060159309282,13.11980880544086
0.0742679310839659,0.0029936329975348,0.1871229254592027,0.1703547876484679
0.0187578887228537,0.2170330987064735,0.2286907873502879,21.448415817989297
0.1376821549790461,0.1606969798042735,0.0116814050062996,5.5848178611292365
0.2198200424358495,0.2508353109621746,0.2511358883491956,24.934312608653133
0.1820195174152309,0.2464165088702082,0.185857860010891,15.065292369174582
0.2018615005794239,0.2529978503363649,0.169018605213792,18.210515781601053
0.0243447535608717,0.145528397993862,0.1873842144343594,6.565577277830528
0.2854472130530361,0.1000885187510596,0.2593299740605092,18.36485972654217
0.2515475501529074,0.237467460777411,0.1760809519676721,20.07967341677259
0.2415270955486988,0.1353882339087764,0.1742851139664538,16.01545588329109
0.2468951415125302,0.0550326589210303,0.2972037471197297,23.39871195963205
0.2798131524398284,0.2564922058684423,0.2270190501205704,20.32091559069028
0.1632761898341093,0.2647679630317042,0.1326881416353405,20.217836975426867
0.0600846053602877,0.139892926842051,0.2122191000098783,18.694909915658048
0.1850350823557623,0.0227099181929362,0.1167691415075365,8.549497146104695
0.2228644481003817,0.1163478269750793,0.0686626387450497,11.113723383031278
0.2213752180062076,0.241061297838781,0.1790555630663278,20.61592009536258
0.156434707250064,0.2705322085638686,0.2784546294341854,28.58600736739615
0.0205376158000734,0.0610418227492787,0.2787418560046388,10.897052983110452
0.1113338815290383,0.0200920836075814,0.102571583431647,5.0647963001800695
0.2762299825390072,0.2632051359398515,0.1583032398665085,26.638343312058005
0.1753346729272278,0.1168214816936625,0.0634907695709583,7.177947266459142
0.161499582976714,0.1625282892802689,0.298689332849665,23.02250431733434
0.080656054314658,0.2904197436152276,0.2943353723603807,22.79235404663764
0.1105346759749736,0.0199694183742668,0.1948526789122342,8.452591299209722
0.2686038267459508,0.1944954022356286,0.241324217903242,19.39166860342993
0.1999389142580507,0.0222316267724601,0.21453004838511,9.705510105568598
0.2362161080256998,0.1126406785399501,0.1779474657118404,20.51384139445181
0.1363036269202965,0.241144363558034,0.0160043990966693,20.43721029120509
0.9082658859666536,0.7083629767150348,0.3352080473708727,66.31700207282022
0.2395618906669724,0.837013328363672,0.1737615931357438,45.51391546555844
0.1448948720912231,0.6974714616692836,0.7120140203307808,37.57251145733302
0.489452760277563,0.6801407717603004,0.8259782127080818,61.10940408712908
0.9856504541106008,0.6186113782151843,0.1006374785235333,63.4380587006893
0.2420552715115004,0.7527166395576412,0.2398741127559447,37.475728978966906
0.6721355474058786,0.1586051052930737,0.1419719897609939,31.3033684515696
0.7616196153287176,0.8808707591989284,0.3479414115821666,66.65489869232094
0.2376375439923996,0.871843527745232,0.4503509789054126,52.739763345046285
0.7282163486118596,0.0292472830345591,0.7488263369633065,47.936322182734735
0.3677831327192532,0.8258167505647627,0.6511475848816741,48.70244503395381
0.6323058305935795,0.1288698674734452,0.6209285674784312,34.72239200909921
0.6335297107608947,0.3351188542591419,0.3523749466096544,42.84539610546124
0.5357746840747585,0.7435082562916078,0.8414475530847599,70.77839809058338
0.0902897700544083,0.1607598960483082,0.4712871673981645,7.282842135195061
0.835302495589238,0.8179670241190622,0.9791049380151544,84.0199182373574
0.3207800649717358,0.8321341779577419,0.6341421382957368,55.17821300219671
0.1865185103998542,0.5074677337608362,0.1262647415645027,35.320418527778244
0.0407751415547639,0.0063858717168335,0.676177562075434,16.833841165601264
0.5908929431882418,0.2870381331749128,0.325104015431699,43.72459769814874
0.6775643618422824,0.6169269183757422,0.6863271966860974,66.55948223443202
0.0165878289278561,0.9811861780274236,0.0696411481624057,26.093225693098205
0.512093058299281,0.6318135270166684,0.1748814371759594,50.8102677901123
0.2264957751979379,0.2598035810641598,0.8557372589057863,40.62337034508921
0.6451727904094499,0.6340057030996114,0.2271795570235149,56.21794334882522
0.1743664290049914,0.5399853797158555,0.83704112524294,66.43136211350972
0.690937738102466,0.7798453951511436,0.2792760884544104,51.49343586825598
0.3867353463005374,0.1069806388269584,0.6428819100587077,43.90926721123827
0.9367299887367344,0.761027902502028,0.694150573509831,80.02170287778435
0.1375209441459932,0.5412665786761103,0.5126547531450529,38.69818137014496
0.3410663510502585,0.9629920038589946,0.3053106766967313,54.75257986798722
0.113473521240589,0.3418721660386861,0.2126443763710961,19.69939440326476
0.9246936182785628,0.6326218931339481,0.0331893545624262,57.11008021369756
0.877339353380981,0.9320281055100176,0.3039464012407238,76.960761536973
0.2579416277151556,0.1025097279906792,0.653162790531283,22.648706868203675
0.659984046034179,0.9372284872364512,0.9383048184484828,86.41287519346385
0.8172222002012158,0.6878857223008134,0.871204482263052,76.46402832072712
0.5552008115994623,0.0678370591051719,0.7660647765353026,38.083602250840286
0.5296505783560065,0.3009635669468162,0.7884473432532987,49.18086726873223
0.2418522909004516,0.7081720886452816,0.6649849034759953,57.37048340981567
0.0931027678058992,0.0673506014687717,0.260286857566003,9.911877767711935
0.8972157579533268,0.5821704601762733,0.90719503070583,80.73674028299648
0.9004180571633305,0.3458830569529567,0.670732311905834,61.23615569895519
0.6331014572732679,0.6209155177674771,0.56044063098044,64.8567264369215
0.3390297910487007,0.0457420338125128,0.110989469213481,21.364438249674023
0.3492095746126609,0.8715368061523763,0.4470555438064254,64.8916039614823
0.7259556788702394,0.9734889691773968,0.4603582712019263,73.74147812857055
0.8971102599525771,0.9688778552856916,0.86456360952267,94.75249959495856
0.8870864242651173,0.7496518317429247,0.5466482201877885,75.8778142839965
0.7798755458576239,0.1300862401306319,0.3804005489704096,51.73741287245239
0.6420316461542878,0.7582631959290226,0.9768003285106592,73.04632397841013
0.0841399649950488,0.0245869164588015,0.1107205933263156,10.719182073404305
0.1616287140946137,0.0221235515289972,0.4225484283119446,16.82969709451466
0.8985541885270792,0.3236102191495412,0.0420246751714052,47.99820120505975
0.6064290596595899,0.4886431904046657,0.7399041207669304,60.316039491962016
0.0091970516166296,0.7704074178077932,0.9180765521991506,51.5452574750501
0.1014715428660321,0.6832953766065052,0.2800373295504894,34.393987919021406
0.6635017691080558,0.4459027063767483,0.8583416767991209,64.67877332333907
0.0050615838462186,0.2736266662816659,0.2922182304618977,24.97544272306542
0.1608080514174986,0.9971245001577111,0.9107701616439152,69.02818203139381
0.5487337893665861,0.4261813022359729,0.7539619035967839,60.06051770532658
0.6918951976926933,0.4513870243296755,0.8049067768414386,61.31932555016298
0.6519612595026005,0.1636238211916691,0.0180065556004545,27.809243870682188
0.2242693094605597,0.7948095487499294,0.962810357074026,65.63586830270934
0.7121792213475359,0.6936822257814886,0.7266709920703233,75.3130555206606
0.2372490874968,0.2207696127887604,0.3047510953861333,32.19903071088686
0.3253996981592677,0.0823810456158427,0.8293946648588469,33.614288014550226
0.7464914051180241,0.6804993020747131,0.2815211984149299,59.56741846090745
0.6496328990472147,0.6545112142811352,0.872753839566128,62.51463363825435
0.8492234104941779,0.2732595269982093,0.112580390411937,44.385174094698506
0.6576128923003434,0.9508635622504104,0.7036859774607958,82.15974236019522
0.5683086033354716,0.1510578917809002,0.5406984766449103,39.20435536573214
0.0936747678280924,0.4323348010426019,0.0965344701954408,24.494469480504904
0.3677158030594335,0.9436159201675988,0.2418938282588389,52.83001950472523
0.2652023676817254,0.4197273169261223,0.0124040362773147,27.22893684772397
0.2439896433790835,0.6385259476640855,0.4687679654645058,38.08873609094064
0.9730105547524456,0.3975943979627943,0.3012652607600004,60.793904885965134
0.3930977246667604,0.27421520234867,0.5983574842977588,25.324698321814225
0.8920465551771133,0.9839776479598282,0.2972378077086172,76.61754428758402
0.6311386259972629,0.409334006315043,0.2999191115069847,38.91784683001594
0.7948113035416484,0.8940992036791344,0.7431931987316034,87.6957268214598
0.5026370931051921,0.2299546058910861,0.0481428359783534,33.24450259367709
0.5769038846263591,0.2131047040250833,0.9028949951919872,55.44054981556236
0.4925176938188639,0.0311340828845113,0.8522638743911815,49.70202864928888
0.1952429877980445,0.651666825375885,0.6678046832264065,42.568592876613735
0.7224521152615053,0.3685263437237611,0.5932215701073843,65.36386188305426
0.2807723624408558,0.864358249839637,0.8923024981396522,68.45195351681477
0.0243159664314538,0.4732099066915571,0.1853301795287144,20.985463443585783
0.6454722959071678,0.9681934279147216,0.0789691621908286,67.35799160398741
0.1771106794070489,0.1855255157031211,0.2395101699095381,14.03410691157148
0.9404585843529144,0.8686231679556108,0.7945782787001903,83.76204041242934
0.9539285770025874,0.7765968527917417,0.0346702667264833,63.161840979778034
0.9148643902204484,0.770921844644052,0.5828068350834896,75.50212250812692
0.3701587002554444,0.8447832281168877,0.99543751619131,63.97691068529033
0.0154566165288674,0.7610239909429989,0.8556960938375394,54.76192202557477
0.9283185625877254,0.6262203216314154,0.5214456890435895,70.79232398484913
0.4281841483173143,0.1312448776823875,0.0636409092866423,25.0744842255266
0.9666548190436696,0.0325261794912519,0.8313735143857098,57.73719007151495
0.9636199770892528,0.9208478478156868,0.5989785081772105,76.64591995880683
0.8530094554673601,0.616650314520738,0.1149329970595668,59.926750945366514
0.2944488920695857,0.7965372909761763,0.0938572848233562,32.441918110434614
0.3850977286019252,0.4815223515125501,0.9096268194365924,54.65469170250373
0.8511366715168569,0.1173081889623944,0.6692002629380784,48.03968485364599
0.3169220051562776,0.1251857922025504,0.8292867993167555,47.7269329124133
0.1694927466860925,0.6855652872289714,0.8789789002822673,57.30578103838799
0.5568012624583502,0.4303058948994627,0.5717723520483222,52.15583457738066
0.936154774160781,0.2005247267003367,0.5174463517550413,63.7192485830924
0.696029796674973,0.4915945467414369,0.4304274103209902,51.57610637364529
0.570061170089365,0.064208937075134,0.3169465877911193,35.69082118933274
0.0971764937707685,0.5819714019143988,0.4345959608587117,36.120010007896056
0.6150072266991697,0.2689934044350976,0.7738796557301564,54.68215002311747
0.9900538501042632,0.7975591006371882,0.6019234310151316,88.92657580238425
0.140084015236524,0.3103619589235737,0.8925232899548461,42.44157193455621
0.5183296523637367,0.4552201490818012,0.4433800143791877,49.19400998601732
0.8773730719279554,0.0116205399081006,0.607089578718754,42.40444406072911
0.7407686177542044,0.0724468877945588,0.6313075530919887,43.148843133880135
0.697015740995268,0.3924935564066848,0.5916971623063255,55.79678850372421
0.7024840839871093,0.4799388347171235,0.7026337730855163,62.92992877310486
0.3594911512197551,0.6000205481193037,0.2374334683748062,35.66518331896637
0.2935918442644933,0.2916625787093032,0.5123637775457907,46.81934184194223
0.8093611554785136,0.6949818861265425,0.1042248028083476,66.8864025800461
0.8101133946791808,0.8601223971892046,0.3845113276448125,75.13219448187213
0.8670723185801037,0.7798509888933498,0.4876670686212644,74.52953837642174
0.9132405525564712,0.0396188253483571,0.6522242595454725,53.160842628582415
0.5113423988609378,0.4805069472578289,0.9505310525862036,56.27512312300543
0.5015162946871996,0.1049301784181748,0.6006510665483559,39.13688728842732
0.7982951789667752,0.2420450158625274,0.7435939161765598,60.28199331898722
0.6499639307777652,0.9866625932671464,0.5062660594952028,66.97959660543269
0.7019668772577033,0.1424955429015132,0.6341040313763313,50.58950196249387
0.795792669436101,0.498888153451356,0.0709322161337734,50.2898023074621
0.8900053418175663,0.6181557343181191,0.254391580841847,54.05641610549604
0.3379951568515358,0.702464970544104,0.3618530932051387,42.850482519336026
0.375582952639944,0.5596486834869141,0.4724933550065135,44.355328235694365
0.093981939840869,0.0097708474191836,0.0456487455023837,14.680914177566734
0.578280140996174,0.3264613082439919,0.1400240975533176,40.84071948988841
0.035942273796742,0.5177116433847114,0.2768143077913058,19.80054831961777
0.4655980181324601,0.0878664991448333,0.9715326909010508,48.41774691498203
0.5426446347075766,0.3506269312091807,0.3313470071030507,34.52488321350884
0.2865412521282844,0.0332031087913665,0.4820410581120825,30.08824061506664
0.5908332605690108,0.0785784971550207,0.1960977127383929,28.930397382556592
0.0305002499390494,0.396923276201596,0.6107800710757683,29.91364549781619
0.0373481887492144,0.1327157540430603,0.2806832155159743,19.785042567086
0.8226005606596583,0.5675408482615582,0.2069925784384267,51.50694873358029
0.3601906414112629,0.6894649691372657,0.5165726284459791,44.46762436183934
0.1270605126518847,0.8005866991090829,0.0055057991604208,30.322603322173787
0.5222432600548044,0.2001502442448101,0.0076640326492253,33.278484022087746
0.7699935530986108,0.1674825822590697,0.2190688091018577,34.541622353174105
0.2158210274968431,0.1045678403344002,0.0367213625008211,0.0
0.6228904758190003,0.6364302495436367,0.1080257541306913,47.63552732800958
0.085347464993768,0.7064757264869012,0.3388606493387516,39.37076925981565
0.0516817211686077,0.031586144825642,0.8025856795798129,29.238734653831248
0.531354631568148,0.9362122462436898,0.5720486433693008,66.0070231550606
0.5406351216101065,0.0519712836514724,0.5126677259564164,34.203959905536195
0.6374299014982066,0.5412963353010705,0.2934888232081216,57.54929204694751
0.7260913337226615,0.7090605194509164,0.9317537194328164,67.80590601703183
0.9758520794625346,0.8709691237460856,0.3970150412371916,77.50077466462913
0.5163003483011953,0.7140869321324278,0.0870927667957714,48.774495176202365
0.3229564729412459,0.8017280830697918,0.6170665161178013,58.65149833446276
0.7951861947687037,0.339450192542806,0.1138383934766014,43.98513090070698
0.2708322512620742,0.8148251137465122,0.3452231428016921,48.15495266018241
0.4389714207056361,0.0801148463846751,0.5074119387178089,20.60653815256935
0.0784563813422659,0.8948166560605276,0.8742225246851758,53.02115927126926
0.0253507434154575,0.5475923761537362,0.4935465803401186,34.785970973274374
0.9626484146779252,0.8172977699624937,0.7022587660316643,79.7563575153225
0.8359801205122058,0.4523182845183001,0.9928168389990704,74.38568686155348
0.695974206093698,0.643577695196525,0.1314891198979816,55.88577807708933
0.4089529444142699,0.5264026609361132,0.2747315255195195,39.93775304303392
0.1732943200708457,0.7315895217553319,0.3945760755976464,43.25412680919446
0.156437042671086,0.0816299820305895,0.4218281785388313,14.846572714961798
0.2502428981645953,0.0603520839905638,0.4110210752655457,21.364509349411957
0.5492266647061205,0.2471032340101464,0.9076110025565548,56.359035690459926
0.7145959227000623,0.1595446801131883,0.7140326444668564,52.80358162847767
0.6601973767177313,0.8717835665922017,0.6079052140907037,69.18529390388423
0.2799338969459428,0.2192139873580443,0.3093727178627821,27.725245403392783
0.954865280663194,0.9758652558191312,0.8237903842212947,96.51770373891284
0.7378969166957685,0.3368957917711068,0.9550605114849888,54.93403577405681
0.5543540525114007,0.1821179156886992,0.8211982825502265,54.87361653809565
0.6117207462343522,0.7896985071424791,0.0015651051914729,50.46613153574233
0.4196000624277899,0.6587077755008761,0.636401370183407,57.87625856042859
0.2477309895011574,0.498195716453139,0.0511353814421007,34.61070881018482
0.3559726786512616,0.5553635509376312,0.2576072203337218,33.25844345105828
0.7578461104643691,0.7192017782722638,0.0595247003477716,53.42681915466056
0.0143934886297558,0.2284547413312987,0.6037954529493877,22.223798336141854
0.1160726405069162,0.996333916056742,0.6865899134926068,52.76057291395564
0.0460026420217527,0.9747931621467832,0.1144876380659051,47.49474018683919
0.0407288023189701,0.6503256863469369,0.3838388830449795,29.70266272189212
0.8554605840110072,0.1995424509291451,0.456236508955542,49.83058796941459
0.7036578593800237,0.6802282424312913,0.3690530217609166,62.202573562333946
0.4741738290873252,0.0721984089791758,0.121025000485193,18.508774859513547
0.0978341606510014,0.030652502205806,0.4189477901874754,13.48149519914884
0.4916158751168323,0.2576828885112137,0.7511780478084181,49.0502536040271
0.4734717707805657,0.4626229567393163,0.0710076645332554,35.24156390851753
0.1732018699100151,0.8682725054083805,0.0801800140819034,38.85517854324177
0.433851649237973,0.727169069766308,0.3547712918359842,49.02760514499746
0.3985047343973734,0.742706521199981,0.941725711618925,57.90570886246356
0.6158500980522165,0.4254933344480753,0.668572646722914,57.84855285254034
0.6350936508676438,0.3459349925469629,0.6786699566725648,63.25288504889978
0.0453040097720445,0.3710387629846027,0.3619199908378649,23.93852502020669
0.3746126146264712,0.9876495637360578,0.5936607912085384,65.52007968227208
0.6258599157142364,0.0401091914124824,0.0101311840277433,30.15511170428422
0.5031362585800877,0.8670314961224486,0.6360960464095422,60.02730138499427
0.8564898411883223,0.5786754085723934,0.9132869475762369,85.85797992762059
0.658693631618945,0.4386154191895904,0.6125734683448192,58.02526562712796
0.1629344270814297,0.7252576604151365,0.873698593466345,61.90314452989114
0.0705687474004298,0.4866689414247028,0.7239730554660938,34.29032425491419
0.6424192782063156,0.8734232380816606,0.1205584164036902,68.37085448399212
0.0265113105416218,0.9007018640112585,0.9024533072858416,59.02212781437888
0.5857755812734633,0.4217209268734554,0.0664438443557748,42.61755222966563
0.9402302414249576,0.2768277972350516,0.5339674725477638,61.81749164568495
0.575474177875879,0.5923503285933622,0.1421371237934576,46.06201362026703
0.3881699262065219,0.912363345616691,0.011706610730904,53.75483770548702
0.6432882184423532,0.2106621890056665,0.422034260127639,44.35736120532367
0.4582528904915166,0.6229665835634828,0.2950407076541562,37.67461521780072
0.5456167893159349,0.6315602200925206,0.486000493797603,50.493359312280674
0.9414648087765252,0.733113022415281,0.5771998867345508,76.81831654299587
0.3861026378007742,0.1315676851272598,0.0437390723089473,22.69244621503652
0.9611905638239142,0.7158249646820886,0.1230032951237456,66.29363625042383
0.9053506419560636,0.909032520665641,0.5586423964504253,88.09107776176894
0.1957911347892964,0.1796831088702419,0.3431673531726582,12.94422871115366
0.0693613008751654,0.2375433249238776,0.729173487549448,30.035745278604335
0.1007780013774266,0.9713950940416396,0.6522916485919397,45.247343434417175
0.0182218256515497,0.1809769527094897,0.8456043629899068,32.001736923062644
0.0944429607559284,0.8543850933695791,0.6924928266692253,50.52122379269303
0.6830067734163568,0.4922778564480348,0.4299310773901481,57.39632270720978
0.0711886484602289,0.247231074403177,0.6729666223944324,24.005384299432333
0.3189756302937613,0.8707499012725114,0.2753811742554185,56.517125770962565
0.8448753109694546,0.4453052550026655,0.3063134987782127,62.247157153621046
0.0232719357358258,0.5148173539296902,0.7889851599207933,41.59183533005147
0.8144684825889358,0.3592333693997657,0.4464195164015822,55.66480890827159
0.2818547747733999,0.5929508514349274,0.7983803405183525,54.88626573059293
0.1181648276216562,0.1635238725850227,0.8224223736682784,27.476025147112264
0.6967371653641506,0.3910815366517607,0.8575623376612838,67.2741771340133
0.628942846779884,0.9694123223352876,0.9166352358412072,90.2504305205802
0.877472013527053,0.2581334327011275,0.4309852205132962,60.26123399834992
0.7350710438038858,0.6567366645412922,0.3188668183211388,56.71228312009208
0.8034809303848486,0.3251900642246949,0.5821987465941139,59.88294471447662
0.2820345725713065,0.7734731256866006,0.3711724234376276,41.16654516903073
0.1774395437797228,0.1308736607183498,0.601074166800233,29.56696560221536
0.7506147516408583,0.9698210450785448,0.7055858626438246,83.86099027379171
0.806834739267264,0.4537895413836392,0.6884050184921369,56.01706728376054
0.9905051420006732,0.2360504633464639,0.3745528870201213,51.43687485309438
0.4126176769114265,0.0734967473300126,0.1668602016987528,21.832903791757488
0.3720180857927831,0.1697579050875407,0.4305293384622075,30.08118483562631
0.7764129607419968,0.5197739485560177,0.1425941440819087,46.766075554094186
0.3408035402530178,0.3370031764312863,0.8900970351838083,49.62457231157186
0.9307573256035648,0.8288833658826095,0.3458774607378574,76.14551539318292
0.8584127518430118,0.4308875236618059,0.1544597472233237,52.30772142257418
0.4289940273750183,0.2487142725876299,0.0254477599057508,22.72199713241973
0.7508710677914974,0.61714498660403,0.6458223862864843,73.02401253204587
0.7545428740846823,0.7067772168854458,0.6369023174547432,79.11851105618796
0.1031238688359326,0.1670419079009498,0.3406041665812916,16.068718275270154
0.9025529066795668,0.1676192162883176,0.071711888847651,40.70075147269095
